scope,method_code,method_name,asin,status,status_reason,sample_count,mad,poa,mae,wape,bias
day_pbf_14,M07,Second Degree Approximation,B0DC5YLJRS,success,,14,311.238095,-692.242424,311.238095,7.922424,-7.922424
day_pbf_14,M07,Second Degree Approximation,B0DCBZNM8W,success,,14,1.047619,29.166637,1.047619,0.916667,-0.708334
day_pbf_14,M07,Second Degree Approximation,B0DCP1XYK4,success,,14,17.761905,-1030.303027,17.761905,11.30303,-11.30303
day_pbf_14,M07,Second Degree Approximation,B0DCP2WVH3,success,,14,66.5,-1141.333336,66.5,12.413333,-12.413333
day_pbf_14,M07,Second Degree Approximation,B0DCVTRSYL,success,,14,19.261905,-978.666656,19.261905,10.786667,-10.786667
day_pbf_14,M07,Second Degree Approximation,B0DCZJKKYZ,success,,14,12.595238,2619.047657,12.595238,25.190477,25.190477
day_pbf_14,M07,Second Degree Approximation,B0DDXTK193,success,,14,51.52381,-329.365081,51.52381,4.293651,-4.293651
day_pbf_14,M07,Second Degree Approximation,B0DHCDYQVV,success,,14,20.47619,-1094.444438,20.47619,11.944444,-11.944444
day_pbf_14,M07,Second Degree Approximation,B0DHTTFSQF,success,,14,20.166667,-1244.444448,20.166667,13.444444,-13.444444
day_pbf_14,M07,Second Degree Approximation,B0DJMQ6FB4,success,,14,0.404762,155.5554,0.404762,1.888888,0.555554
day_pbf_14,M07,Second Degree Approximation,B0DJMQX75K,success,,14,7.952381,211.333334,7.952381,1.113333,1.113333
day_pbf_14,M07,Second Degree Approximation,B0DK14LJ9K,success,,14,3.0,-103.33333,3.0,2.1,-2.033333
day_pbf_14,M07,Second Degree Approximation,B0DK15J8C9,success,,14,4.238095,-74.509803,4.238095,1.745098,-1.745098
day_pbf_14,M07,Second Degree Approximation,B0DKG3TVMZ,success,,14,19.261905,1686.274494,19.261905,15.862745,15.862745
day_pbf_14,M07,Second Degree Approximation,B0DLNMRGYD,success,,14,21.976191,-1519.298253,21.976191,16.192983,-16.192983
day_pbf_14,M07,Second Degree Approximation,B0DM8RK8CH,success,,14,0.214286,0.0,0.214286,1.0,-1.0
day_pbf_14,M07,Second Degree Approximation,B0DM97W294,success,,14,3.214286,364.705876,3.214286,2.647059,2.647059
day_pbf_14,M07,Second Degree Approximation,B0DM98MJSS,success,,14,14.833333,-2207.407422,14.833333,23.074074,-23.074074
day_pbf_14,M07,Second Degree Approximation,B0DPWVZHKF,success,,14,33.666667,-88.533334,33.666667,1.885333,-1.885333
day_pbf_14,M07,Second Degree Approximation,B0DPWXX689,success,,14,102.666667,-681.159422,102.666667,7.811594,-7.811594
day_pbf_14,M07,Second Degree Approximation,B0DPYJH6WZ,success,,14,13.619047,-1806.66664,13.619047,19.066666,-19.066666
day_pbf_14,M07,Second Degree Approximation,B0DR291RSW,success,,14,2.857143,322.222211,2.857143,2.222222,2.222222
day_pbf_14,M07,Second Degree Approximation,B0DSFP2PGQ,success,,14,10.452381,-1990.476229,10.452381,20.904762,-20.904762
day_pbf_14,M07,Second Degree Approximation,B0DSVFNL6H,success,,14,1.880952,147.474745,1.880952,0.79798,0.474747
day_pbf_14,M07,Second Degree Approximation,B0DT99PJPD,success,,14,17.595238,1742.22222,17.595238,16.422222,16.422222
day_pbf_14,M07,Second Degree Approximation,B0DXFBCP4K,success,,14,65.714286,951.85185,65.714286,8.518519,8.518519
day_pbf_14,M07,Second Degree Approximation,B0DYV6LF8B,success,,14,23.023809,-88.499025,23.023809,1.88499,-1.88499
day_pbf_14,M07,Second Degree Approximation,B0DYV7F7FY,success,,14,250.928572,-776.059851,250.928572,8.760599,-8.760599
day_pbf_14,M07,Second Degree Approximation,B0F18RMRNM,success,,14,20.714286,-625.000003,20.714286,7.25,-7.25
day_pbf_14,M07,Second Degree Approximation,B0F1MXTY5G,success,,14,32.238095,-1635.897435,32.238095,17.358974,-17.358974
day_pbf_14,M07,Second Degree Approximation,B0F1T6XX5W,success,,14,11.571428,-7999.9999,11.571428,80.999999,-80.999999
day_pbf_14,M07,Second Degree Approximation,B0F216G4LP,success,,14,0.714286,46.66662,0.714286,1.0,-0.533334
day_pbf_14,M07,Second Degree Approximation,B0F29BPRS9,success,,14,5.880953,-814.814833,5.880953,9.148148,-9.148148
day_pbf_14,M07,Second Degree Approximation,B0F2FL8VTC,success,,14,32.02381,1645.977014,32.02381,15.45977,15.45977
day_pbf_14,M07,Second Degree Approximation,B0F2SXBWND,success,,14,53.714286,2992.307688,53.714286,28.923077,28.923077
day_pbf_14,M07,Second Degree Approximation,B0F387V2TP,success,,14,6.214286,-475.555587,6.214286,5.8,-5.755556
day_pbf_14,M07,Second Degree Approximation,B0F38CVQNL,success,,14,13.238095,0.0,13.238095,0.0,0.0
day_pbf_14,M07,Second Degree Approximation,B0F48124VG,success,,14,3.285714,2399.99995,3.285714,23.0,23.0
day_pbf_14,M07,Second Degree Approximation,B0F484FL35,success,,14,22.0,800.0,22.0,7.0,7.0
day_pbf_14,M07,Second Degree Approximation,B0F5PM7CBH,success,,14,4.97619,7066.6665,4.97619,69.666665,69.666665
day_pbf_14,M07,Second Degree Approximation,B0F6V5H17H,success,,14,0.761905,50.000008,0.761905,0.888889,-0.5
day_pbf_14,M07,Second Degree Approximation,B0F888CXTR,success,,14,30.52381,-3461.111133,30.52381,35.611111,-35.611111
day_pbf_14,M07,Second Degree Approximation,B0F8Z879Y3,success,,14,4.238095,-1366.6667,4.238095,14.833334,-14.666667
day_pbf_14,M07,Second Degree Approximation,B0F93D1V91,success,,14,80.404762,1045.938374,80.404762,9.459384,9.459384
day_pbf_14,M07,Second Degree Approximation,B0F99LQHP9,success,,14,2.142857,327.7778,2.142857,2.5,2.277778
day_pbf_14,M07,Second Degree Approximation,B0F9YKQD75,success,,14,44.761905,-1392.063488,44.761905,14.920635,-14.920635
day_pbf_14,M07,Second Degree Approximation,B0FCSCBJGB,success,,14,12.928572,3720.00002,12.928572,36.2,36.2
day_pbf_14,M07,Second Degree Approximation,B0FDQS6NY4,success,,14,5.52381,451.515173,5.52381,3.515152,3.515152
day_pbf_14,M07,Second Degree Approximation,B0FFMV6VR2,success,,14,10.380952,-7166.66665,10.380952,72.666667,-72.666667
day_pbf_14,M07,Second Degree Approximation,B0FFSZ4MGN,success,,14,7.690476,2253.33332,7.690476,21.533333,21.533333
day_pbf_14,M07,Second Degree Approximation,B0FG7LXJCL,success,,14,10.97619,-924.44444,10.97619,10.244444,-10.244444
day_pbf_14,M07,Second Degree Approximation,B0FG7M4HR5,success,,14,2.071429,139.784955,2.071429,0.935484,0.39785
day_pbf_14,M07,Second Degree Approximation,B0FG7RTH25,success,,14,11.904762,590.196079,11.904762,4.901961,4.901961
day_pbf_14,M07,Second Degree Approximation,B0FG88HKMG,success,,14,1.119048,84.444427,1.119048,1.044445,-0.155556
day_pbf_14,M07,Second Degree Approximation,B0FG88HSWH,success,,14,3.142857,1199.999975,3.142857,11.0,11.0
day_pbf_14,M07,Second Degree Approximation,B0FG88ZKR1,success,,14,40.857143,-1582.352947,40.857143,16.823529,-16.823529
day_pbf_14,M07,Second Degree Approximation,B0FG8CKTG9,success,,14,15.5,-703.703711,15.5,8.037037,-8.037037
day_pbf_14,M07,Second Degree Approximation,B0FHV8LP6S,success,,14,19.404762,-1989.743569,19.404762,20.897436,-20.897436
day_pbf_14,M07,Second Degree Approximation,B0FHVLLTF6,success,,14,14.642857,1305.882335,14.642857,12.058823,12.058823
day_pbf_14,M07,Second Degree Approximation,B0FHVT4MNF,success,,14,5.309524,-7333.3335,5.309524,74.333335,-74.333335
day_pbf_14,M07,Second Degree Approximation,B0FJFNH72W,success,,14,1.238095,205.555525,1.238095,1.444444,1.055555
day_pbf_14,M07,Second Degree Approximation,B0FL7P8Q9L,success,,14,26.333333,-2204.166656,26.333333,23.041667,-23.041667
day_pbf_14,M07,Second Degree Approximation,B0FLJSHSFS,success,,14,27.47619,1015.87301,27.47619,9.15873,9.15873
day_pbf_14,M07,Second Degree Approximation,B0FLJZZWLZ,success,,14,23.428572,-1266.666671,23.428572,13.666667,-13.666667
day_pbf_14,M07,Second Degree Approximation,B0FMDX4JNH,success,,14,3.357143,4799.9999,3.357143,46.999999,46.999999
day_pbf_14,M07,Second Degree Approximation,B0FN3GPQPP,success,,14,4.928571,-1279.99994,4.928571,13.799999,-13.799999
day_pbf_14,M07,Second Degree Approximation,B0FNM7DK96,success,,14,36.547619,616.835016,36.547619,5.16835,5.16835
day_pbf_14,M07,Second Degree Approximation,B0FNRM3Z2W,success,,14,17.880953,1188.405809,17.880953,10.884058,10.884058
day_pbf_14,M07,Second Degree Approximation,B0FNRNDRSN,success,,14,8.928571,-104.918028,8.928571,2.04918,-2.04918
day_pbf_14,M07,Second Degree Approximation,B0FP93ZF8L,success,,14,54.690476,-2220.202009,54.690476,23.20202,-23.20202
day_pbf_14,M07,Second Degree Approximation,B0FP94W8PZ,success,,14,70.333333,-1438.541669,70.333333,15.385417,-15.385417
day_pbf_14,M07,Second Degree Approximation,B0FPRBWP9V,success,,14,12.928571,-964.705876,12.928571,10.647059,-10.647059
day_pbf_14,M07,Second Degree Approximation,B0FRDKYSB6,success,,14,14.547619,1298.039218,14.547619,11.980392,11.980392
day_pbf_14,M07,Second Degree Approximation,B0FRFFPLG7,success,,14,15.833333,-863.768122,15.833333,9.637681,-9.637681
day_pbf_14,M07,Second Degree Approximation,B0FVKMRJTQ,success,,14,5.928571,738.461546,5.928571,6.384615,6.384615
day_pbf_14,M07,Second Degree Approximation,B0FXL8R4RS,success,,14,26.738095,2070.175442,26.738095,19.701754,19.701754
day_pbf_14,M07,Second Degree Approximation,B0FXL96HWM,success,,14,9.809524,529.166675,9.809524,4.291667,4.291667
day_pbf_14,M07,Second Degree Approximation,B0G3PMF8HY,success,,14,33.214286,3199.999993,33.214286,31.0,31.0
day_pbf_14,M08,Flexible Method,B09L62YVGX,success,,14,7.042857,129.375,7.042857,0.770312,0.29375
day_pbf_14,M08,Flexible Method,B09RV49DW5,success,,14,1.464286,107.333333,1.464286,1.366667,0.073333
day_pbf_14,M08,Flexible Method,B09RVVQWD2,success,,14,2.842857,136.122449,2.842857,0.812245,0.361224
day_pbf_14,M08,Flexible Method,B0B18XTX3L,success,,14,18.989286,127.369186,18.989286,0.77282,0.273692
day_pbf_14,M08,Flexible Method,B0B1C64GGG,success,,14,0.492857,172.5,0.492857,1.725,0.725
day_pbf_14,M08,Flexible Method,B0B8MWQZ1T,success,,14,4.725,128.87931,4.725,1.140517,0.288793
day_pbf_14,M08,Flexible Method,B0B8MZZ37D,success,,14,15.946429,128.269231,15.946429,1.226648,0.282692
day_pbf_14,M08,Flexible Method,B0B9GN2P4L,success,,14,1.714286,128.8,1.714286,0.96,0.288
day_pbf_14,M08,Flexible Method,B0B9RY9YMC,success,,14,6.307143,113.49345,6.307143,0.38559,0.134934
day_pbf_14,M08,Flexible Method,B0B9Y3YL58,success,,14,0.071429,0.0,0.071429,1.0,-1.0
day_pbf_14,M08,Flexible Method,B0B9Y4DL4B,success,,14,0.996429,115.0,0.996429,0.93,0.15
day_pbf_14,M08,Flexible Method,B0BG89GBDF,success,,14,2.439286,118.898305,2.439286,0.578814,0.188983
day_pbf_14,M08,Flexible Method,B0BGHMLJYD,success,,14,1.885714,147.857143,1.885714,1.885714,0.478571
day_pbf_14,M08,Flexible Method,B0BJ1JKY1T,success,,14,0.767857,115.0,0.767857,2.15,0.15
day_pbf_14,M08,Flexible Method,B0BJ1JW6PY,success,,14,1.157143,106.153846,1.157143,1.246154,0.061538
day_pbf_14,M08,Flexible Method,B0BJ1NZV67,success,,14,2.003571,120.609756,2.003571,0.684146,0.206098
day_pbf_14,M08,Flexible Method,B0BZYCBP3C,success,,14,9.435714,108.650307,9.435714,0.810429,0.086503
day_pbf_14,M08,Flexible Method,B0BZYD5VVL,success,,14,4.428571,112.444444,4.428571,1.377778,0.124444
day_pbf_14,M08,Flexible Method,B0C1G82F7Z,success,,14,1.803571,120.227273,1.803571,1.147727,0.202273
day_pbf_14,M08,Flexible Method,B0C1GNZHF7,success,,14,0.153571,115.0,0.153571,2.15,0.15
day_pbf_14,M08,Flexible Method,B0C4XXMZVZ,success,,14,2.664286,100.0,2.664286,0.54058,0.0
day_pbf_14,M08,Flexible Method,B0C9GP9ZYC,success,,14,7.214286,154.53125,7.214286,0.789062,0.545312
day_pbf_14,M08,Flexible Method,B0CDWJS9J6,success,,14,2.457143,131.428571,2.457143,0.819048,0.314286
day_pbf_14,M08,Flexible Method,B0CDWL5QCF,success,,14,1.657143,94.090909,1.657143,1.054545,-0.059091
day_pbf_14,M08,Flexible Method,B0CG5X113C,success,,14,6.646429,151.507937,6.646429,1.476984,0.515079
day_pbf_14,M08,Flexible Method,B0CGL9G1S7,success,,14,0.0,0.0,0.0,0.0,0.0
day_pbf_14,M08,Flexible Method,B0CH2TV8FC,success,,14,6.539286,114.021277,6.539286,0.389574,0.140213
day_pbf_14,M08,Flexible Method,B0CHMCHP2W,success,,14,3.010714,122.419355,3.010714,0.453226,0.224194
day_pbf_14,M08,Flexible Method,B0CJLR2RRC,success,,14,4.857143,127.014925,4.857143,0.507463,0.270149
day_pbf_14,M08,Flexible Method,B0CNC1P8D7,success,,14,4.453571,118.898305,4.453571,1.05678,0.188983
day_pbf_14,M08,Flexible Method,B0CNKHTGHX,success,,14,0.778571,86.25,0.778571,1.3625,-0.1375
day_pbf_14,M08,Flexible Method,B0CNQR8JS1,success,,14,2.928571,99.137931,2.928571,0.706897,-0.008621
day_pbf_14,M08,Flexible Method,B0CNQSGKD3,success,,14,1.464286,105.675676,1.464286,0.554054,0.056757
day_pbf_14,M08,Flexible Method,B0CNQVNDVZ,success,,14,1.782143,151.590909,1.782143,1.134091,0.515909
day_pbf_14,M08,Flexible Method,B0CPPGCN8X,success,,14,0.0,0.0,0.0,0.0,0.0
day_pbf_14,M08,Flexible Method,B0CQP4SZWF,success,,14,1.292857,102.222222,1.292857,1.005556,0.022222
day_pbf_14,M08,Flexible Method,B0CRH28P3Z,success,,14,3.225,142.878788,3.225,1.368182,0.428788
day_pbf_14,M08,Flexible Method,B0CWL5CY6S,success,,14,0.0,0.0,0.0,0.0,0.0
day_pbf_14,M08,Flexible Method,B0CWLBNHQJ,success,,14,0.0,0.0,0.0,0.0,0.0
day_pbf_14,M08,Flexible Method,B0CYSWN5DJ,success,,14,3.042857,133.548387,3.042857,1.374194,0.335484
day_pbf_14,M08,Flexible Method,B0CYSZBGQZ,success,,14,0.957143,121.764706,0.957143,0.788235,0.217647
day_pbf_14,M08,Flexible Method,B0CZ6X8KKY,success,,14,0.789286,161.0,0.789286,2.21,0.61
day_pbf_14,M08,Flexible Method,B0D1K7KT6S,success,,14,2.017857,115.0,2.017857,1.13,0.15
day_pbf_14,M08,Flexible Method,B0D1TMJ778,success,,14,1.396429,119.791667,1.396429,0.814583,0.197917
day_pbf_14,M08,Flexible Method,B0D1TQ9SX3,success,,14,2.321429,138.0,2.321429,0.722222,0.38
day_pbf_14,M08,Flexible Method,B0D1TST78J,success,,14,0.767857,82.142857,0.767857,1.535714,-0.178571
day_pbf_14,M08,Flexible Method,B0D1TVCZ1B,success,,14,1.035714,164.285714,1.035714,2.071429,0.642857
day_pbf_14,M08,Flexible Method,B0D41179DF,success,,14,1.539286,165.3125,1.539286,1.346875,0.653125
day_pbf_14,M08,Flexible Method,B0D6YW956F,success,,14,3.332143,124.387755,3.332143,0.952041,0.243878
day_pbf_14,M08,Flexible Method,B0D6Z39PJ9,success,,14,3.046429,122.076923,3.046429,0.656154,0.220769
day_pbf_14,M08,Flexible Method,B0D7VK61PM,success,,14,1.189286,149.5,1.189286,1.665,0.495
day_pbf_14,M08,Flexible Method,B0D8HSZ3HG,success,,14,5.375,125.391566,5.375,0.453313,0.253916
day_pbf_14,M08,Flexible Method,B0D8J44SK7,success,,14,0.0,0.0,0.0,0.0,0.0
day_pbf_14,M08,Flexible Method,B0DB26MDYC,success,,14,0.985714,115.0,0.985714,1.15,0.15
day_pbf_14,M08,Flexible Method,B0DC5Y2CFQ,success,,14,7.121429,105.65625,7.121429,0.311563,0.056563
day_pbf_14,M08,Flexible Method,B0DC5YLJRS,success,,14,16.525,127.336364,16.525,0.420636,0.273364
day_pbf_14,M08,Flexible Method,B0DCBZNM8W,success,,14,1.596429,107.8125,1.596429,1.396875,0.078125
day_pbf_14,M08,Flexible Method,B0DCP1XYK4,success,,14,1.807143,135.909091,1.807143,1.15,0.359091
day_pbf_14,M08,Flexible Method,B0DCP2WVH3,success,,14,4.807143,128.8,4.807143,0.897333,0.288
day_pbf_14,M08,Flexible Method,B0DCVTRSYL,success,,14,1.221429,110.4,1.221429,0.684,0.104
day_pbf_14,M08,Flexible Method,B0DCZJKKYZ,success,,14,0.75,164.285714,0.75,1.5,0.642857
day_pbf_14,M08,Flexible Method,B0DDXTK193,success,,14,5.842857,121.845238,5.842857,0.486905,0.218452
day_pbf_14,M08,Flexible Method,B0DHCDYQVV,success,,14,1.928571,105.416667,1.928571,1.125,0.054167
day_pbf_14,M08,Flexible Method,B0DHTTFSQF,success,,14,1.939286,115.0,1.939286,1.292857,0.15
day_pbf_14,M08,Flexible Method,B0DJMQ6FB4,success,,14,0.257143,153.333333,0.257143,1.2,0.533333
day_pbf_14,M08,Flexible Method,B0DJMQX75K,success,,14,4.278571,131.1,4.278571,0.599,0.311
day_pbf_14,M08,Flexible Method,B0DK14LJ9K,success,,14,1.310714,97.75,1.310714,0.9175,-0.0225
day_pbf_14,M08,Flexible Method,B0DK15J8C9,success,,14,2.703571,111.617647,2.703571,1.113235,0.116176
day_pbf_14,M08,Flexible Method,B0DKG3TVMZ,success,,14,1.528571,135.294118,1.528571,1.258824,0.352941
day_pbf_14,M08,Flexible Method,B0DLNMRGYD,success,,14,1.832143,102.894737,1.832143,1.35,0.028947
day_pbf_14,M08,Flexible Method,B0DM8RK8CH,success,,14,0.317857,115.0,0.317857,1.483333,0.15
day_pbf_14,M08,Flexible Method,B0DM97W294,success,,14,1.139286,115.0,1.139286,0.938235,0.15
day_pbf_14,M08,Flexible Method,B0DM98MJSS,success,,14,0.871429,127.777778,0.871429,1.355556,0.277778
day_pbf_14,M08,Flexible Method,B0DPWVZHKF,success,,14,8.328571,104.88,8.328571,0.4664,0.0488
day_pbf_14,M08,Flexible Method,B0DPWXX689,success,,14,10.375,140.625,10.375,0.789402,0.40625
day_pbf_14,M08,Flexible Method,B0DPYJH6WZ,success,,14,0.942857,115.0,0.942857,1.32,0.15
day_pbf_14,M08,Flexible Method,B0DR291RSW,success,,14,1.192857,140.555556,1.192857,0.927778,0.405556
day_pbf_14,M08,Flexible Method,B0DSFP2PGQ,success,,14,0.935714,230.0,0.935714,1.871429,1.3
day_pbf_14,M08,Flexible Method,B0DSVFNL6H,success,,14,1.978571,104.545455,1.978571,0.839394,0.045455
day_pbf_14,M08,Flexible Method,B0DT99PJPD,success,,14,1.2,138.0,1.2,1.12,0.38
day_pbf_14,M08,Flexible Method,B0DXFBCP4K,success,,14,7.467857,124.583333,7.467857,0.968056,0.245833
day_pbf_14,M08,Flexible Method,B0DYV6LF8B,success,,14,9.510714,131.140351,9.510714,0.778655,0.311404
day_pbf_14,M08,Flexible Method,B0DYV7F7FY,success,,14,11.914286,135.935162,11.914286,0.41596,0.359352
day_pbf_14,M08,Flexible Method,B0F18RMRNM,success,,14,3.110714,89.125,3.110714,1.08875,-0.10875
day_pbf_14,M08,Flexible Method,B0F1MXTY5G,success,,14,1.557143,115.0,1.557143,0.838462,0.15
day_pbf_14,M08,Flexible Method,B0F1T6XX5W,success,,14,0.307143,115.0,0.307143,2.15,0.15
day_pbf_14,M08,Flexible Method,B0F216G4LP,success,,14,0.921429,92.0,0.921429,1.29,-0.08
day_pbf_14,M08,Flexible Method,B0F29BPRS9,success,,14,0.789286,89.444444,0.789286,1.227778,-0.105556
day_pbf_14,M08,Flexible Method,B0F2FL8VTC,success,,14,1.567857,130.862069,1.567857,0.756897,0.308621
day_pbf_14,M08,Flexible Method,B0F2SXBWND,success,,14,2.589286,163.653846,2.589286,1.394231,0.636538
day_pbf_14,M08,Flexible Method,B0F387V2TP,success,,14,1.403571,115.0,1.403571,1.31,0.15
day_pbf_14,M08,Flexible Method,B0F38CVQNL,success,,14,0.082143,0.0,0.082143,0.0,0.0
day_pbf_14,M08,Flexible Method,B0F48124VG,success,,14,0.307143,115.0,0.307143,2.15,0.15
day_pbf_14,M08,Flexible Method,B0F484FL35,success,,14,1.85,120.227273,1.85,0.588636,0.202273
day_pbf_14,M08,Flexible Method,B0F5PM7CBH,success,,14,0.317857,345.0,0.317857,4.45,2.45
day_pbf_14,M08,Flexible Method,B0F6V5H17H,success,,14,1.275,182.083333,1.275,1.4875,0.820833
day_pbf_14,M08,Flexible Method,B0F888CXTR,success,,14,1.210714,124.583333,1.210714,1.4125,0.245833
day_pbf_14,M08,Flexible Method,B0F8Z879Y3,success,,14,0.514286,230.0,0.514286,1.8,1.3
day_pbf_14,M08,Flexible Method,B0F93D1V91,success,,14,8.389286,174.915966,8.389286,0.986975,0.74916
day_pbf_14,M08,Flexible Method,B0F99LQHP9,success,,14,0.964286,115.0,0.964286,1.125,0.15
day_pbf_14,M08,Flexible Method,B0F9YKQD75,success,,14,2.360714,123.214286,2.360714,0.786905,0.232143
day_pbf_14,M08,Flexible Method,B0FCSCBJGB,success,,14,0.646429,161.0,0.646429,1.81,0.61
day_pbf_14,M08,Flexible Method,B0FDQS6NY4,success,,14,2.128571,94.090909,2.128571,1.354545,-0.059091
day_pbf_14,M08,Flexible Method,B0FFMV6VR2,success,,14,0.082143,57.5,0.082143,0.575,-0.425
day_pbf_14,M08,Flexible Method,B0FFSZ4MGN,success,,14,0.542857,92.0,0.542857,1.52,-0.08
day_pbf_14,M08,Flexible Method,B0FG7LXJCL,success,,14,1.260714,99.666667,1.260714,1.176667,-0.003333
day_pbf_14,M08,Flexible Method,B0FG7M4HR5,success,,14,3.289286,129.83871,3.289286,1.485484,0.298387
day_pbf_14,M08,Flexible Method,B0FG7RTH25,success,,14,2.632143,158.970588,2.632143,1.083824,0.589706
day_pbf_14,M08,Flexible Method,B0FG88HKMG,success,,14,1.303571,115.0,1.303571,1.216667,0.15
day_pbf_14,M08,Flexible Method,B0FG88HSWH,success,,14,0.696429,143.75,0.696429,2.4375,0.4375
day_pbf_14,M08,Flexible Method,B0FG88ZKR1,success,,14,1.710714,131.911765,1.710714,0.704412,0.319118
day_pbf_14,M08,Flexible Method,B0FG8CKTG9,success,,14,2.2,85.185185,2.2,1.140741,-0.148148
day_pbf_14,M08,Flexible Method,B0FHV8LP6S,success,,14,1.628571,123.846154,1.628571,1.753846,0.238462
day_pbf_14,M08,Flexible Method,B0FHVLLTF6,success,,14,1.875,115.0,1.875,1.544118,0.15
day_pbf_14,M08,Flexible Method,B0FHVT4MNF,success,,14,0.153571,115.0,0.153571,2.15,0.15
day_pbf_14,M08,Flexible Method,B0FJFNH72W,success,,14,1.271429,134.166667,1.271429,1.483333,0.341667
day_pbf_14,M08,Flexible Method,B0FL7P8Q9L,success,,14,1.760714,136.5625,1.760714,1.540625,0.365625
day_pbf_14,M08,Flexible Method,B0FLJSHSFS,success,,14,1.860714,106.785714,1.860714,0.620238,0.067857
day_pbf_14,M08,Flexible Method,B0FLJZZWLZ,success,,14,1.414286,95.833333,1.414286,0.825,-0.041667
day_pbf_14,M08,Flexible Method,B0FMDX4JNH,success,,14,0.153571,115.0,0.153571,2.15,0.15
day_pbf_14,M08,Flexible Method,B0FN3GPQPP,success,,14,0.85,138.0,0.85,2.38,0.38
day_pbf_14,M08,Flexible Method,B0FNM7DK96,success,,14,3.239286,112.676768,3.239286,0.458081,0.126768
day_pbf_14,M08,Flexible Method,B0FNRM3Z2W,success,,14,1.671429,130.0,1.671429,1.017391,0.3
day_pbf_14,M08,Flexible Method,B0FNRNDRSN,success,,14,3.610714,84.836066,3.610714,0.828689,-0.151639
day_pbf_14,M08,Flexible Method,B0FP93ZF8L,success,,14,1.375,87.121212,1.375,0.583333,-0.128788
day_pbf_14,M08,Flexible Method,B0FP94W8PZ,success,,14,3.5,100.625,3.5,0.765625,0.00625
day_pbf_14,M08,Flexible Method,B0FPRBWP9V,success,,14,1.525,101.470588,1.525,1.255882,0.014706
day_pbf_14,M08,Flexible Method,B0FRDKYSB6,success,,14,1.753571,115.0,1.753571,1.444118,0.15
day_pbf_14,M08,Flexible Method,B0FRFFPLG7,success,,14,1.932143,75.0,1.932143,1.176087,-0.25
day_pbf_14,M08,Flexible Method,B0FVKMRJTQ,success,,14,1.014286,123.846154,1.014286,1.092308,0.238462
day_pbf_14,M08,Flexible Method,B0FXL8R4RS,success,,14,1.567857,115.0,1.567857,1.155263,0.15
day_pbf_14,M08,Flexible Method,B0FXL96HWM,success,,14,1.764286,122.1875,1.764286,0.771875,0.221875
day_pbf_14,M08,Flexible Method,B0G3PMF8HY,success,,14,2.060714,161.0,2.060714,1.923333,0.61
day_pbf_14,M09,Weighted Moving Average,B09L62YVGX,success,,14,4.557143,109.6875,4.557143,0.498437,0.096875
day_pbf_14,M09,Weighted Moving Average,B09RV49DW5,success,,14,1.021429,107.333333,1.021429,0.953333,0.073333
day_pbf_14,M09,Weighted Moving Average,B09RVVQWD2,success,,14,2.392857,115.306122,2.392857,0.683673,0.153061
day_pbf_14,M09,Weighted Moving Average,B0B18XTX3L,success,,14,12.514286,109.709302,12.514286,0.509302,0.097093
day_pbf_14,M09,Weighted Moving Average,B0B1C64GGG,success,,14,0.407143,112.5,0.407143,1.425,0.125
day_pbf_14,M09,Weighted Moving Average,B0B8MWQZ1T,success,,14,3.571429,113.103448,3.571429,0.862069,0.131034
day_pbf_14,M09,Weighted Moving Average,B0B8MZZ37D,success,,14,10.064286,113.681319,10.064286,0.774176,0.136813
day_pbf_14,M09,Weighted Moving Average,B0B9GN2P4L,success,,14,1.135714,103.6,1.135714,0.636,0.036
day_pbf_14,M09,Weighted Moving Average,B0B9RY9YMC,success,,14,4.278571,103.275109,4.278571,0.261572,0.032751
day_pbf_14,M09,Weighted Moving Average,B0B9Y3YL58,success,,14,0.114286,60.0,0.114286,1.6,-0.4
day_pbf_14,M09,Weighted Moving Average,B0B9Y4DL4B,success,,14,1.014286,108.0,1.014286,0.946667,0.08
day_pbf_14,M09,Weighted Moving Average,B0BG89GBDF,success,,14,1.985714,103.389831,1.985714,0.471186,0.033898
day_pbf_14,M09,Weighted Moving Average,B0BGHMLJYD,success,,14,1.085714,107.142857,1.085714,1.085714,0.071429
day_pbf_14,M09,Weighted Moving Average,B0BJ1JKY1T,success,,14,0.842857,136.0,0.842857,2.36,0.36
day_pbf_14,M09,Weighted Moving Average,B0BJ1JW6PY,success,,14,0.885714,110.769231,0.885714,0.953846,0.107692
day_pbf_14,M09,Weighted Moving Average,B0BJ1NZV67,success,,14,1.692857,104.146341,1.692857,0.578049,0.041463
day_pbf_14,M09,Weighted Moving Average,B0BZYCBP3C,success,,14,6.378571,101.288344,6.378571,0.547853,0.012883
day_pbf_14,M09,Weighted Moving Average,B0BZYD5VVL,success,,14,4.028571,112.444444,4.028571,1.253333,0.124444
day_pbf_14,M09,Weighted Moving Average,B0C1G82F7Z,success,,14,1.571429,96.363636,1.571429,1.0,-0.036364
day_pbf_14,M09,Weighted Moving Average,B0C1GNZHF7,success,,14,0.142857,100.0,0.142857,2.0,-0.0
day_pbf_14,M09,Weighted Moving Average,B0C4XXMZVZ,success,,14,2.728571,98.26087,2.728571,0.553623,-0.017391
day_pbf_14,M09,Weighted Moving Average,B0C9GP9ZYC,success,,14,3.678571,117.265625,3.678571,0.402344,0.172656
day_pbf_14,M09,Weighted Moving Average,B0CDWJS9J6,success,,14,2.035714,105.0,2.035714,0.678571,0.05
